GameID,ignID,tgbdID
8417,31703,2771332
8418,41579,2492525
8419,79615,2327217
8420,71636,1403281
8421,14341,290874
8422,91529,1093614
8423,82723,1297454
8424,49466,3162688
8425,45750,431543
8426,86197,2550840
8427,61759,736670
8428,37290,126901
8429,12334,2662848
8430,11701,131598
8431,26116,3005349
8432,89690,2626614
8433,41866,2648802
8434,67815,2159057
8435,69730,1618618
8436,34974,1050945
8437,33600,2531535
8438,61334,3307145
8439,90775,300766
8440,53080,1961993
8441,69064,1880325
8442,65048,721741
8443,29687,947118
8444,69982,960536
8445,26488,1431464
8446,42286,3447206
8447,17014,2347035
8448,36734,750156
8449,37968,842736
8450,35810,104853
8451,62541,3170438
8452,78821,755522
8453,17657,692823
8454,96391,3174920
8455,75874,780662
8456,57322,778107
8457,44131,1056214
8458,10082,2930755
8459,74089,237100
8460,88342,3553417
8461,21473,1695371
8462,46912,2455868
8463,25799,2842040
8464,56893,3233293
8465,15906,2002538
8466,42486,2019535
8467,67114,862683
8468,34391,394851
8469,67216,2677060
8470,16993,96676
8471,68096,1678847
8472,49580,2060645
8473,41422,1808733
8474,16821,2030096
8475,58025,3503616
8476,96174,1755263
8477,11895,3154391
8478,76702,3144093
8479,93641,1407762
8480,12887,2496367
8481,87005,1055305
8482,23513,920245
8483,94353,2110075
8484,40993,2495797
8485,35111,1444921
8486,18547,2540713
8487,24148,2490668
8488,24921,3418767
8489,99712,1921031
8490,78142,1732952
8491,52729,2026733
8492,91897,3082752
8493,34828,2335149
8494,27175,130078
8495,10065,2271862
8496,81040,712179
8497,45870,109963
8498,34700,1499946
8499,40711,1894828
8500,97889,187226
8501,57608,3598768
8502,77833,1708283
8503,35352,432454
8504,29125,1415401
8505,99430,3355304
8506,46417,2837817
8507,89891,1903171
8508,69512,1508079
8509,90847,172207
8510,10572,3317144
8511,68901,531899
8512,72380,1064045
8513,80111,3377543
8514,61530,2021317
8515,98602,151056
8516,22544,2420659
8517,60422,1420333
8518,98699,3106026
8519,69229,2196052
8520,56837,633353
8521,28878,64086
8522,57578,2237959
8523,97849,1613536
8524,72540,2524113
8525,81703,2059892
8526,64401,2376298
8527,67766,3130677
8528,24871,1477051
8529,90316,2025463
8530,80918,2574696
8531,51197,147163
8532,14125,2568146
8533,31931,2392251
8534,92253,1952015
8535,92385,2326559
8536,50107,765723
8537,36018,1477780
8538,12074,677513
8539,97056,281187
8540,72743,579693
8541,70068,2309265
8542,82118,57748
8543,50168,616239
8544,50190,248446
8545,89205,1922364
8546,93018,560083
8547,77243,2554001
8548,26873,978088
8549,59912,1157380
8550,10698,2639329
8551,80972,2725835
8552,37656,2407162
8553,10667,2601725
8554,67748,1679482
8555,55503,816442
8556,32078,871060
8557,79336,1351327
8558,30210,1043255
8559,88842,631607
8560,67764,2415580
8561,72327,1858320
8562,37464,2948728
8563,20066,641363
8564,34187,3536594
8565,70512,2961266
8566,79025,2109556
8567,87552,1085551
8568,36996,646051
8569,45809,581166
8570,64841,933197
8571,85045,1787841
8572,31501,1187835
8573,12382,724294
8574,59359,2130573
8575,94295,2975741
8576,78082,3484560
8577,99822,1797918
8578,68280,1179856
8579,58289,655890
8580,27718,2941801
8581,36159,33896
8582,76211,2237086
8583,18972,688649
8584,89642,686958
8585,89535,1231912
8586,60750,1551197
8587,39628,1776128
8588,28149,2744301
8589,45521,3423132
8590,78606,1574654
8591,36643,2876962
8592,15655,1797485
8593,27681,832833
8594,57052,3158125
8595,70594,3135226
8596,62825,2515000
8597,55596,2850490
8598,92965,191448
8599,92484,136460
8600,23906,834063
8601,37842,510438
8602,30403,2102559
8603,14901,507247
8604,46325,488559
8605,87880,1432059
8606,39419,1679331
8607,96657,433014
8608,32525,2914515
8609,28517,3551582
8610,99932,3337515
8611,55558,3674200
8612,65708,1337268
8613,76479,1888589
8614,58740,3466181
8615,68048,101480
8616,58045,1733597
8617,24757,832042
8618,75296,2374894
8619,77233,3265464
8620,27643,3321113
8621,10175,2992564
8622,68041,308711
8623,82694,2625121
8624,53798,2453934
8625,25578,259568
8626,76245,1692586
8627,81165,2245370
8628,31316,2311002
8629,74695,2441783
8630,74148,3426240
8631,45846,451821
8632,69220,756489
8633,93934,3431166
8634,83971,1041122
8635,46117,2342223
8636,58476,74848
8637,38682,1189421
8638,34110,48395
8639,48116,824444
8640,64474,475419
8641,86362,1697037
8642,57035,676124
8643,44127,2819242
8644,69892,1568588
8645,24149,2819768
8646,85067,599545
8647,21482,664653
8648,56360,3251880
8649,64218,3660703
8650,41042,1689926
8651,43605,2111552
8652,50819,3242115
8653,36708,2400809
8654,80471,2822822
8655,13302,2701658
8656,96146,2020434
8657,46363,1365856
8658,71516,2585653
8659,62286,29169
8660,30614,2599460
8661,54559,2170622
8662,13756,1247840
8663,71047,3529307
8664,83612,2025838
8665,40109,782137
8666,28364,3166810
8667,31995,3094637
8668,92063,2388020
8669,92500,2919014
8670,36347,2867112
8671,93381,1714416
8672,46107,599656
8673,45241,326095
8674,22374,228213
8675,33945,1187998
8676,34410,1277927
8677,79210,709058
8678,19582,94571
8679,91057,2810748
8680,70932,2192056
8681,18446,341385
8682,91209,2409883
8683,60008,1558666
8684,16373,2619733
8685,55891,2320668
8686,25412,261605
8687,55901,1302252
8688,40554,755321
8689,93215,1268757
8690,45208,2218537
8691,37418,1448496
8692,17145,3613579
8693,74966,430377
8694,28409,2729326
8695,94533,28552
8696,92128,359095
8697,21062,3256412
8698,96602,1628423
8699,33182,2252283
8700,78562,48266
8701,91983,3320819
8702,82259,1409200
8703,52214,428111
8704,28866,1682014
8705,95641,777793
8706,59512,527447
8707,49207,1863659
8708,94079,2238543
8709,86960,1595544
8710,46647,44035
8711,22656,996632
8712,57265,2147781
8713,41650,3576226
8714,10344,903572
8715,59845,2296870
8716,10393,1367226
8717,25246,2281454
8718,82131,1215281
8719,93637,2043442
8720,86141,1306722
8721,46147,2067636
8722,57250,2961949
8723,85998,146169
8724,31325,3061649
8725,49517,441459
8726,20113,2054744
8727,61001,3196110
8728,70478,1325473
8729,87550,3530669
8730,34164,1639236
8731,51637,1058156
8732,42619,2575038
8733,61578,631269
8734,47115,1371098
8735,56935,747556
8736,47130,1493986
8737,63211,3375483
8738,98259,1351362
8739,10490,1165090
8740,38449,2842622
8741,17752,2489943
8742,30329,462094
8743,52018,2400259
8744,31812,635734
8745,92454,2423391
8746,10152,536033
8747,74205,3216966
8748,94909,444087
8749,84448,1053321
8750,50796,762482
8751,46640,3380330
8752,92288,2233435
8753,83503,3580810
8754,60480,1406486
8755,20365,2189729
8756,20072,2662475
8757,34043,3327677
8758,96033,2610193
8759,63267,2398102
8760,26540,2569915
8761,57512,2216890
8762,36997,1709257
8763,76962,1622858
8764,27518,1661771
8765,84933,1363516
8766,39535,299038
8767,51444,1292687
8768,17536,864297
8769,46354,2245568
8770,78590,2056459
8771,68593,1993047
8772,34781,442934
8773,98203,2273857
8774,73288,2599760
8775,64512,883295
8776,81188,3128888
8777,44937,2827807
8778,18060,275919
8779,34089,3487940
8780,89281,2891174
8781,22190,3476383
8782,35169,3062569
8783,77608,586594
8784,85047,1046844
8785,70136,1170762
8786,43475,1448186
8787,42296,154810
8788,28826,3436639
8789,76019,1282240
8790,34181,1279698
8791,55664,3670843
8792,98736,1563761
8793,34044,3625136
8794,86637,848678
8795,97034,1395071
8796,31927,348294
8797,68364,1340877
8798,24653,1651332
8799,42082,1254448
8800,56599,2921117
8801,42666,2570089
8802,28385,2567132
8803,20436,2275112
8804,88333,1299811
8805,73395,1888643
8806,87626,719445
8807,71898,2260395
8808,41926,1966233
8809,98114,1119327
8810,38469,2539590
8811,27525,3375086
8812,41617,20280
8813,11712,917227
8814,76757,2997706
8815,41362,2525785
8816,13655,3054773
8817,43897,2896437
8818,32504,2918798
8819,98282,2341057
8820,56848,2752279
8821,81792,51776
8822,51170,675198
8823,33714,1609736
8824,20803,660350
8825,66217,2266512
8826,38626,1069834
8827,35448,1063194
8828,86089,290622
8829,29616,3116569
8830,89948,2477740
8831,40685,935636
8832,55803,3203357
8833,72683,2201650
8834,48120,3363114
8835,97940,2444811
8836,84042,2852880
8837,48100,1671557
8838,32789,3005069
8839,22282,812138
8840,69247,1693648
8841,15320,1645150
8842,23949,2346940
8843,19931,2807783
8844,98960,2393693
8845,86328,1247882
8846,83510,3237269
8847,55552,622567
8848,90834,893313
8849,63645,610477
8850,66305,407803
8851,35815,1284485
8852,95899,2886623
8853,68644,2047270
8854,79324,2392149
8855,38871,558188
8856,100398,2160726
8857,82822,717691
8858,63704,3090452
8859,46435,2353804
8860,64395,2356330
8861,43701,2610035
8862,33482,245960
8863,57892,2185616
8864,36863,1377589
8865,44256,1210266
8866,33030,3466510
8867,23620,3586091
8868,84946,3141766
8869,18660,244855
8870,53098,3662059
8871,30777,2383735
8872,100148,698018
8873,51353,2082540
8874,75052,1596750
8875,23244,1978639
8876,48385,3038452
8877,13858,2912923
8878,17088,1057010
8879,17972,195620
8880,40512,248609
8881,56042,377339
8882,96486,2235781
8883,54545,1740109
8884,25821,1966932
8885,100415,2001695
8886,25629,2591236
8887,39582,2130575
8888,21634,2035240
8889,34410,3276070
8890,94526,3669231
8891,101294,817002
8892,84601,2230411
8893,87251,3123025
8894,83857,433177
8895,72048,760141
8896,63479,1129638
8897,38567,2417381
8898,37321,2421963
8899,100327,1619782
8900,58005,1288446
8901,11362,895126
8902,101161,1976218
8903,63786,1702617
8904,70244,2236343
8905,32900,1627535
8906,56031,2138442
8907,15944,1463660
8908,34681,811053
8909,61536,3513393
8910,19092,1050794
8911,38155,409976
8912,67333,2697396
8913,45072,471772
8914,17732,2561064
8915,83099,1896756
8916,61735,589498
8917,22623,1963351
8918,58765,69464
8919,74414,295081
8920,37024,1866662
8921,76601,316598
8922,12701,61367
8923,34776,2491386
8924,31575,460982
8925,48682,229116
8926,45998,2047069
8927,40674,2996954
8928,44894,252187
8929,68908,3547830
8930,100664,1267288
8931,94491,1740304
8932,101258,2354356
8933,52305,1016179
8934,55079,1281834
8935,12266,2335133
8936,62670,27313
8937,14549,1564677
8938,80178,3248758
8939,68870,3638568
8940,19591,692381
8941,46955,516903
8942,67444,2548890
8943,86461,2971259
8944,81813,175596
8945,81221,1198206
8946,95893,1847441
8947,97641,2122821
8948,95349,3538449
8949,41058,2589992
8950,27000,3670123
8951,52608,1779138
8952,68658,2427439
8953,27188,1584636
8954,59995,2567675
8955,80379,3127634
8956,15376,2216514
8957,75109,2639923
8958,14333,2312163
8959,23279,987131
8960,79034,2427451
8961,37309,176278
8962,56903,2566623
8963,34482,3143398
8964,19745,2496093
8965,25869,1072291
8966,43599,2986117
8967,67531,3664682
8968,30295,3393046
8969,37981,760476
8970,13706,1888107
8971,47945,2763355
8972,60352,3311011
8973,83361,2957745
8974,51578,976145
8975,87302,2043647
8976,18632,411537
8977,41782,1812432
8978,21614,490726
8979,31347,1156915
8980,45094,3632015
8981,32340,2083756
8982,19470,1564522
8983,22305,1413238
8984,98712,1780755
8985,93340,1322716
8986,60656,3604765
8987,44856,1032910
8988,95454,1037589
8989,63485,1845295
8990,52736,1395682
8991,10022,1732913
8992,50497,1569685
8993,75313,1265352
8994,99772,566054
8995,50379,1874894
8996,101216,2121172
8997,77585,2573072
8998,77738,2834432
8999,97573,3088210
9000,41048,1216199
9001,21053,2370121
9002,69932,136097
9003,99462,1812704
9004,53945,2715669
9005,44453,367009
9006,78705,3347932
9007,66652,1359384
9008,30528,1927595
9009,56390,2429310
9010,32486,3435066
9011,19048,1067408
9012,34405,1019909
9013,99264,3259857
9014,52451,2753838
9015,14357,1621520
9016,44877,470599
9017,94527,2970363
9018,53468,702926
9019,99191,1260351
9020,20475,2123252
9021,32979,848979
9022,42367,600638
9023,54249,441467
9024,49163,521086
9025,73118,120749
9026,56180,1355339
9027,14462,137283
9028,24550,1912316
9029,51271,1330648
9030,86672,2039917
9031,32908,407855
9032,78248,2440364
9033,21015,3394677
9034,36569,3430115
9035,49053,2432137
9036,89090,1394197
9037,47618,64076
9038,67513,207552
9039,59038,3074730
9040,42093,1396181
9041,12314,1947015
9042,42324,3454090
9043,67984,1368013
9044,42725,980158
9045,100907,2611118
9046,81884,1976429
9047,95169,2690452
9048,43114,2412475
9049,86231,3121781
9050,97177,782948
9051,48483,1404707
9052,60677,1856204
9053,57955,3513173
9054,46003,3109208
9055,44811,291615
9056,59094,3299822
9057,45099,34735
9058,48748,781040
9059,71592,3085945
9060,99220,1327531
9061,53931,1057747
9062,16091,475908
9063,61390,3312821
9064,84662,1481665
9065,53807,1976683
9066,15907,2081229
9067,51150,2466299
9068,13601,113093
9069,32918,753772
9070,67654,997987
9071,93811,689808
9072,31508,731034
9073,26385,527802
9074,69862,1677981
9075,99841,502265
9076,44764,3503524
9077,49103,25782
9078,85328,1269511
9079,70468,1075816
9080,11408,1203965
9081,78336,707190
9082,38305,2680405
9083,17473,3057218
9084,19818,2912976
9085,52158,887269
9086,26071,2644559
9087,69755,3239024
9088,42692,2985585
9089,61891,1199896
9090,26032,2687366
9091,33742,1995865
9092,57019,112186
9093,41101,1809556
9094,60136,3168359
9095,23728,1498554
9096,32697,2439076
9097,70268,257454
9098,40946,2789772
9099,36942,3579639
9100,83105,590244
9101,61358,2699847
9102,22756,1354859
9103,16527,2719172
9104,100056,616365
9105,51376,1138412
9106,80740,2849780
9107,64870,1868114
9108,22883,1993077
9109,13847,2094335
9110,94309,1429998
9111,80603,3435666
9112,58721,442881
9113,77565,2352577
9114,29836,797529
9115,35989,2635926
9116,26627,1115652
9117,26432,2800940
9118,40224,1026027
9119,59071,2723692
9120,58605,2045304
9121,45894,2042289
9122,89226,1296662
9123,92263,3572086
9124,31968,459087
9125,54637,467180
9126,97673,3008559
9127,70666,182362
9128,88780,2959472
9129,55750,828286
9130,62738,2944455
9131,70982,1654463
9132,91377,1154300
9133,37326,2876558
9134,88644,3638372
9135,85543,1648194
9136,54931,3322679
9137,74122,416679
9138,63783,458277
9139,23787,1006354
9140,64342,375727
9141,71429,2492279
9142,71897,2909007
9143,55112,3360618
9144,11035,3107495
9145,14126,1014503
9146,75960,1075887
9147,49368,2412351
9148,41995,613622
9149,67789,1573019
9150,22871,2501725
9151,82916,735299
9152,23750,1825210
9153,14624,2184306
9154,30712,1225344
9155,24115,1306879
9156,64935,2872533
9157,96794,2910963
9158,66426,3367531
9159,51327,2564489
9160,66871,3067895
9161,50313,2377267
9162,64341,932177
9163,24585,3103311
9164,85046,233058
9165,15882,2942312
9166,60765,401897
9167,90550,2911000
9168,53018,848633
9169,28624,2967418
9170,67892,1087297
9171,82865,1613387
9172,67192,1613458
9173,55128,2636321
9174,28015,3403283
9175,49085,426310
9176,66724,1407891
9177,22153,89965
9178,71138,1900275
9179,97000,1702240
9180,95921,576018
9181,54927,1149731
9182,58085,2783253
9183,50866,1766577
9184,47215,2533476
9185,75928,2006895
9186,19482,1231284
9187,68231,516589
9188,95199,2669500
9189,98611,2358310
9190,42771,2893813
9191,86108,2728880
9192,56231,2281394
9193,96947,3597948
9194,93953,669411
9195,65631,2971005
9196,23821,2492773
9197,58032,2894347
9198,64132,3398835
9199,38752,3641742
9200,43026,2825456
9201,96378,948868
9202,48928,3229010
9203,50188,1806122
9204,95672,2274921
9205,15117,2075954
9206,81942,2475956
9207,26003,379603
9208,57568,2274494
9209,44718,2382530
9210,100634,52692
9211,77099,260956
9212,58882,1630003
9213,43687,639907
9214,61565,218414
9215,42408,3125618
9216,16397,1851307
9217,15861,3078386
9218,54945,2267851
9219,90411,3467613
9220,72208,1060750
9221,22064,3072756
9222,43341,2513616
9223,38442,2383121
9224,99620,557049
9225,97935,1305864
9226,41156,1565453
9227,82604,871402
9228,12782,1850450
9229,98231,2792040
9230,70309,759407
9231,67887,350582
9232,77680,786196
9233,71224,492249
9234,91690,316794
9235,80052,2247301
9236,18201,1556818
9237,30438,3562122
9238,87667,3637184
9239,19398,3234614
9240,63412,1444177
9241,70656,898091
9242,49926,3000771
9243,14961,997914
9244,24826,847885
9245,30751,3035951
9246,44492,3227261
9247,97915,2022671
9248,39157,1983505
9249,59245,1939287
9250,28480,1053776
9251,25919,2773876
9252,83826,345730
9253,88569,2234302
9254,95858,1840592
9255,29401,2382426
9256,12380,2985907
9257,68672,2171265
9258,45743,3269805
9259,84864,1543030
9260,65852,1826368
9261,12907,2643867
9262,16745,545381
9263,41937,1674842
9264,21165,2089923
9265,23532,2524191
9266,69872,2328178
9267,57257,1668463
9268,13537,113285
9269,97837,2114565
9270,36190,2501516
9271,36033,2749469
9272,10146,64846
9273,24705,1237915
9274,98114,3545903
9275,72725,1697361
9276,54700,2401660
9277,21486,2070741
9278,56032,1023656
9279,67989,2190117
9280,94841,207143
9281,66933,1028252
9282,28272,1326613
9283,37514,3158560
9284,21973,1116918
9285,71245,2805169
9286,88235,3256746
9287,48641,535324
9288,46205,2072762
9289,28838,1444454
9290,30229,2591677
9291,48790,1789494
9292,64051,2842756
9293,11124,2426725
9294,30969,2907860
9295,20206,968980
9296,78987,3298658
9297,23242,702785
9298,32509,328042
9299,77457,2923087
9300,51709,1546106
9301,47968,2679834
9302,21354,1019867
9303,90383,399105
9304,88404,2581474
9305,47468,3582086
9306,17424,1156682
9307,48978,317022
9308,65278,940439
9309,45984,21969
9310,34836,785888
9311,68126,1667280
9312,101091,1287538
9313,82109,2282348
9314,81360,3500081
9315,16609,3617979
9316,48520,2783648
9317,83349,3333660
9318,53001,753767
9319,19811,763969
9320,55455,261937
9321,93694,2948212
9322,55951,39544
9323,76716,898456
9324,94681,1445265
9325,72376,713740
9326,77731,2881018
9327,84826,1779227
9328,67872,1104171
9329,101131,470530
9330,73328,1257502
9331,15417,1595217
9332,47140,2309861
9333,61333,922108
9334,76457,3221556
9335,32896,1545808
9336,84297,3640988
9337,85760,856859
9338,27099,1108669
9339,71144,2137088
9340,89371,3424641
9341,85759,3418028
9342,80113,3076826
9343,80247,2610333
9344,25716,3529272
9345,29732,2559629
9346,11059,725672
9347,87524,281220
9348,10333,835321
9349,78002,3530166
9350,59453,2529728
9351,52057,1341396
9352,58936,257229
9353,93124,2305640
9354,73800,419986
9355,79194,3294967
9356,69723,1544809
9357,77711,2090453
9358,13866,1721257
9359,87847,2605025
9360,94077,130348
9361,79602,1558468
9362,54362,258372
9363,42284,2998767
9364,82981,852940
9365,88171,3426643
9366,46712,3342103
9367,12999,2589039
9368,11118,2382811
9369,79947,2869855
9370,19701,1824803
9371,45332,2251773
9372,72791,1473581
9373,64905,160418
9374,83688,3522396
9375,50107,3298171
9376,31824,842295
9377,15351,3305919
9378,36383,1704186
9379,10574,2912002
9380,11064,3201559
9381,44510,3612059
9382,47035,296532
9383,21472,3162608
9384,93390,1296419
9385,94615,3055727
9386,51730,1037095
9387,95568,3243811
9388,34956,2793868
9389,86837,964435
9390,82196,1463371
9391,74954,530737
9392,56459,3098584
9393,93756,3601131
9394,61493,2277116
9395,99233,3406039
9396,52374,2883762
9397,72850,1776521
9398,50977,2375612
9399,43356,3466447
9400,21392,3096709
9401,100719,2571612
9402,37592,1434838
9403,23973,2599128
9404,71668,1388380
9405,18577,2987840
9406,58317,3070729
9407,71629,1790094
9408,52832,131657
9409,14845,1782176
9410,40717,2830159
9411,67532,2351679
9412,68229,3259741
9413,91463,1533110
9414,27980,1549338
9415,77071,648077
9416,57452,572720
9417,56045,1756482
9418,76591,1244592
9419,88728,2469123
9420,42079,1546316
9421,70223,2309191
9422,43945,3595377
9423,46135,2631881
9424,68828,802830
9425,100903,1560716
9426,17610,3525463
9427,73623,2617592
9428,67924,3591238
9429,51285,344918
9430,60246,2450135
9431,84177,2825699
9432,47279,609965
9433,49183,354049
9434,30450,2144071
9435,88572,2814641
9436,31226,617451
9437,52867,3584796
9438,20137,209822
9439,23374,916302
9440,49743,2305036
9441,75166,3609292
9442,41551,677757
9443,26155,947075
9444,20789,2547518
9445,13621,2416834
9446,49564,3310508
9447,83534,363584
9448,37571,3611138
9449,59769,871798
9450,20870,2208966
9451,42981,1545503
9452,33131,250256
9453,94165,2239939
9454,10001,2375698
9455,27442,2846837
9456,80827,1685727
9457,96294,1235836
9458,98404,1454852
9459,24438,1952771
9460,26210,2059043
9461,37513,1075824
9462,22058,764062
9463,61046,1624473
9464,55654,913611
9465,61398,698500
9466,18057,3245890
9467,58452,124174
9468,22749,76961
9469,61752,423025
9470,63943,2636667
9471,41274,2081682
9472,81654,2812522
9473,38079,583815
9474,23682,614289
9475,35195,2718474
9476,12716,1982557
9477,21984,220476
9478,23064,1885480
9479,95263,1029626
9480,35905,282175
9481,19530,2029796
9482,10916,445235
9483,59602,2420932
9484,47586,3480686
9485,12103,560388
9486,67039,3063222
9487,53711,2942997
9488,20135,245123
9489,94605,417539
9490,77214,1077565
9491,46539,3565962
9492,26484,3612886
9493,32951,2638981
9494,71120,732274
9495,18044,3371167
9496,76383,1207551
9497,38232,1039341
9498,22124,1594584
9499,62485,629336
9500,44239,2057668
9501,12908,1372311
9502,17131,2028796
9503,69235,970374
9504,80004,3608783
9505,45281,1528493
9506,22901,3190737
9507,85736,1896976
9508,74093,465440
9509,76134,767671
9510,85090,489620
9511,98531,1694373
9512,16054,262772
9513,86105,1208259
9514,58103,3155517
9515,46872,3388236
9516,33284,2724755
9517,11328,535423
9518,46522,1653774
9519,69970,683560
9520,26687,1219226
9521,47624,2967980
9522,89814,3660663
9523,18687,1365633
9524,86251,479779
9525,37770,87467
9526,18630,3498187
9527,20568,3372171
9528,97042,3150401
9529,22397,1564342
9530,75538,2638297
9531,49695,216555
9532,89447,2211552
9533,90178,2533369
9534,24115,1279256
9535,43843,3403407
9536,47200,1169475
9537,89253,66196
9538,71378,1663811
9539,31174,1296446
9540,88319,2949831
9541,87897,1148873
9542,24611,2993566
9543,59343,1797390
9544,38990,1338925
9545,48395,2190854
9546,36199,842467
9547,53541,1944298
9548,50936,1616506
9549,82650,3634298
9550,32849,1571365
9551,50709,2047316
9552,75873,3511586
9553,24471,3671742
9554,78397,3480032
9555,53818,1110318
9556,31618,1085713
9557,31641,2477015
9558,90186,2197700
9559,92775,2030173
9560,80346,964806
9561,75908,3592468
9562,31770,2229990
9563,101553,2745717
9564,85338,2520432
9565,99730,1165346
9566,75778,1230989
9567,62817,2726062
9568,37453,2715040
9569,74574,3293215
9570,22285,1302701
9571,49168,3012382
9572,88329,405512
9573,93416,252885
9574,86296,395895
9575,46577,2070233
9576,92952,2165288
9577,101177,969846
9578,55968,416286
9579,39766,2392779
9580,100268,537245
9581,20285,1172639
9582,33887,1848114
9583,68816,1980668
9584,26541,2746867
9585,11736,3667073
9586,14999,2181950
9587,80993,360424
9588,20082,1829744
9589,97525,558391
9590,43381,2807692
9591,49172,3165311
9592,34261,384734
9593,82937,3395555
9594,90874,303592
9595,46594,2670097
9596,41746,3402122
9597,95917,3536709
9598,64875,1704729
9599,91829,3570098
9600,79751,3318835
9601,28943,2526550
9602,78822,989348
9603,26090,1569051
9604,76976,2227318
9605,32389,1385066
9606,32707,2137237
9607,14941,2011631
9608,25910,1324361
9609,21448,1574896
9610,27250,2031524
9611,56697,2251602
9612,62132,789789
9613,43518,1673219
9614,96040,1852838
9615,33798,490609
9616,48834,1596052
9617,94329,517814
9618,49386,3029448
9619,64464,954462
9620,55760,2996149
9621,72064,189007
9622,39480,2714822
9623,42592,2670873
9624,68998,1078815
9625,82107,2757432
9626,51430,1814913
9627,70624,1950287
9628,97629,322898
9629,75471,3089090
9630,43403,356049
9631,60904,2224354
9632,48366,2516690
9633,59917,2316572
9634,12690,3460006
9635,90202,2995405
9636,18994,191697
9637,80439,518847
9638,98135,2239448
9639,60630,3103371
9640,78202,1716638
9641,58862,2137017
9642,35784,640507
9643,42698,198929
9644,14191,1128996
9645,70788,449932
9646,39473,606521
9647,46681,1281877
9648,23146,2582422
9649,64871,1243778
9650,78761,128302
9651,37547,193533
9652,19786,1835995
9653,18810,2375309
9654,22077,880460
9655,76331,3497619
9656,94965,2073398
9657,81390,776657
9658,24329,3391345
9659,74071,2862310
9660,99646,3172738
9661,19883,1655809
9662,36119,859468
9663,11881,450718
9664,50584,909621
9665,14480,457937
9666,50830,1409107
9667,30169,771845
9668,34296,984711
9669,31772,2515443
9670,10754,2282132
9671,41556,3350276
9672,77801,1935781
9673,49357,2146295
9674,44295,424932
9675,15357,2123511
9676,100306,3108747
9677,61645,2356741
9678,57123,1781503
9679,36061,1638619
9680,47539,1094693
9681,11777,80530
9682,74621,281787
9683,10804,2919532
9684,100169,2854187
9685,18983,1608150
9686,55475,2640201
9687,96950,3075382
9688,13682,517628
9689,91843,1891852
9690,58974,2244506
9691,48483,2290811
9692,78392,3572933
9693,87378,632700
9694,53151,230390
9695,56995,1792857
9696,92723,1385221
9697,37541,1885279
9698,27159,2277001
9699,82301,1795434
9700,30131,1273153
9701,94324,1351817
9702,47087,762186
9703,71612,1240361
9704,27095,1527657
9705,100928,3645533
9706,73139,237459
9707,14030,2081082
9708,53498,2592859
9709,95196,303616
9710,99059,3528280
9711,44778,831400
9712,90838,447653
9713,79617,783914
9714,76503,1247058
9715,90933,1053302
9716,89554,2835831
9717,87618,3014641
9718,28018,2494024
9719,47372,506319
9720,33146,3573899
9721,78992,2546973
9722,13494,1489951
9723,54022,1500840
9724,73925,3362108
9725,90259,2089132
9726,39372,783062
9727,10673,2399829
9728,37156,1719319
9729,20330,229105
9730,36879,1671742
9731,75307,2191981
9732,76822,231289
9733,47989,1684071
9734,58343,317999
9735,42026,1199254
9736,13780,1506158
9737,30062,2872347
9738,73202,864215
9739,95190,1393417
9740,90935,2804233
9741,94766,390996
9742,87037,2049772
9743,56623,3630469
9744,79782,1320287
9745,93498,2146998
9746,19348,1306758
9747,30373,3616330
9748,70886,1121239
9749,48013,458947
9750,15241,2294522
9751,55024,3040243
9752,11046,1695513
9753,59092,2923520
9754,26647,2370421
9755,31031,179328
9756,40940,767663
9757,31584,1208189
9758,44710,649433
9759,42550,1024893
9760,22636,1885808
9761,96322,1020387
9762,51697,3086075
9763,34360,2408681
9764,47268,188922
9765,23258,1716530
9766,43264,805869
9767,77318,2598905
9768,35502,138532
9769,72627,720590
9770,11676,850127
9771,74201,1707787
9772,50942,3275418
9773,75014,483153
9774,45341,1580780
9775,100986,2726609
9776,46741,3363323
9777,50975,1823947
9778,83872,3429755
9779,30935,2912524
9780,59886,3235257
9781,23168,2620781
9782,51229,812970
9783,69954,106920
9784,71857,445620
9785,54112,731190
9786,63499,703318
9787,48887,3650529
9788,51962,851528
9789,54001,772086
9790,19934,3492576
9791,86623,1790523
9792,66319,3200501
9793,47135,842228
9794,49868,2407460
9795,18637,3337370
9796,88272,1533762
9797,83347,367635
9798,22866,1712381
9799,12747,1154411
9800,62741,2794300
9801,52698,811513
9802,48137,1993743
9803,48485,1778031
9804,75002,2382993
9805,77365,2240375
9806,43784,269999
9807,86066,353011
9808,66716,551659
9809,49872,1551722
9810,78365,667871
9811,26415,1710142
9812,32567,1860903
9813,12169,467599
9814,87312,2246490
9815,49510,2702574
9816,72089,2935015
9817,16719,777872
9818,82721,204194
9819,89030,549119
9820,57208,2514288
9821,66642,1521307
9822,60126,2795913
9823,13446,2551557
9824,88344,527591
9825,74961,3023534
9826,71847,2515151
9827,63299,1337527
9828,18106,312353
9829,19754,3470969
9830,90677,1053817
9831,15526,1304474
9832,55571,2840994
9833,82874,1327985
9834,42953,2663067
9835,90662,2987271
9836,72812,1279765
9837,43316,2973782
9838,57024,2947223
9839,62359,3551385
9840,87294,3101557
9841,69659,796057
9842,41905,3130228
9843,93411,2981206
9844,21120,2527422
9845,64472,1167310
9846,33487,2913488
9847,58591,2805625
9848,33071,327419
9849,17398,1337662
9850,63959,188340
9851,21003,750620
9852,32592,1940043
9853,66566,1887555
9854,29032,2742975
