GameID,Name,Genre,rating,userID
10397,Kuroko's Basketball: Miracle Game,Sports,1,17216
10398,Dreamer Series: Top Model,Simulation,5,15194
10399,Jikkyou Powerful Pro Yakyuu 13 Ketteiban,Sports,3,18389
10400,Shovel Knight,Platform,5,14721
10401,Yuusha no Kuse ni Namaikida Or 3D,Strategy,4,17440
10402,The First Templar,Action,5,13776
10403,X-Men: The Official Game,Action,3,9751
10404,Dead to Rights II,Shooter,5,8954
10405,Petz Fashion: Dogz & Catz,Simulation,5,19553
10406,Project: Horned Owl,Shooter,3,15068
10407,Mobile Suit Gundam Age: Universe Accel / Cosmic Drive,Action,2,15683
10408,Child of Light,Role-Playing,5,323
10409,SingStar Guitar,Misc,2,17659
10410,Dragon Ball Z Super Gokuden: Kakusei-Hen,Role-Playing,4,2727
10411,Help Wanted: 50 Wacky Jobs,Simulation,1,4506
10412,Busou Shinki: Battle Masters Mk. 2,Action,4,18068
10413,Cabela's Dangerous Hunts 2,Sports,2,8555
10414,Fairy Tail: Portable Guild,Fighting,1,13916
10415,Champion Jockey: G1 Jockey & Gallop Racer,Sports,1,9393
10416,SimCity 2000,Simulation,1,8415
10417,Brunswick Circuit Pro Bowling 2,Sports,2,10289
10418,D,Adventure,1,15757
10419,Winning Eleven: Pro Evolution Soccer 2007,Sports,5,14162
10420,Ennichi no Tatsujin,Misc,3,4926
10421,Squinkies 2: Adventure Mall Surprize!,Platform,5,11271
10422,Wizardry VI: Bane of the Cosmic Forge,Role-Playing,1,12581
10423,Power Pocket Koushien,Sports,1,17469
10424,Gravity Games Bike: Street Vert Dirt,Sports,4,10979
10425,Contact,Role-Playing,2,4773
10426,Pro Yaky? Spirits 2010,Sports,5,12719
10427,Princess Debut,Misc,2,11207
10428,My First Dollhouse,Misc,4,3569
10429,Cloudy With a Chance of Meatballs,Platform,1,16306
10430,Family Party: 30 Great Games,Misc,5,12364
10431,Top Spin,Sports,4,8914
10432,Derby Stallion P,Sports,5,1348
10433,Kenka Bancho Bros: Tokyo Battle Royale,Action,2,19987
10434,UFC: Tapout 2,Fighting,3,5142
10435,Adventure Time: Finn & Jake Investigations,Action,4,13752
10436,Kamen Rider: Battride War II,Action,5,3185
10437,Kirarin * Revolution: Tsukutte Misechao! Kime * Kira Stage,Simulation,4,10384
10438,Thrillville: Off the Rails,Strategy,4,18537
10439,Imagine: Soccer Captain,Sports,2,13455
10440,Jikkyou Powerful Pro Yakyuu 10,Sports,1,1122
10441,Vexx,Platform,4,8921
10442,F1 Career Challenge,Racing,5,12802
10443,Taiko no Tatsujin: V Version,Action,3,7344
10444,Pariah,Action,3,2246
10445,Cabela's Outdoor Adventures,Sports,4,3938
10446,Agatha Christie: The ABC Murders,Adventure,5,17351
10447,Metal Slug 3,Shooter,1,12173
10448,The Smurfs 2,Platform,2,4426
10449,Motocross Mania 3,Racing,1,13107
10450,Fatal Frame 2: Wii Edition,Action,1,7258
10451,Dancing on Ice,Sports,1,8324
10452,Pro Yakyuu Famista DS 2009,Sports,3,3202
10453,Banjo-Pilot,Racing,2,3574
10454,Family Feud: 2012 Edition,Misc,1,3020
10455,Gallop Racer 2006,Sports,1,1318
10456,Army Corps of Hell,Action,4,15838
10457,Frogger: Ancient Shadow,Platform,5,11515
10458,Digimon Story: Lost Evolution,Role-Playing,3,9939
10459,Exit DS,Puzzle,3,1641
10460,Ski-Doo Snowmobile Challenge,Racing,3,6042
10461,Universe at War: Earth Assault,Action,1,3253
10462,Despicable Me: The Game,Platform,5,6424
10463,Metal Arms: Glitch in the System,Shooter,1,7164
10464,The Whispered World,Adventure,2,5937
10465,Tom Clancy's Splinter Cell: Chaos Theory,Action,3,5168
10466,Learn Chess,Misc,1,3575
10467,Happy Feet Two,Action,3,10037
10468,Escape From Monkey Island,Adventure,1,12799
10469,Leisure Suit Larry: Box Office Bust,Adventure,5,12532
10470,The Wolf Among Us,Adventure,5,18873
10471,Mickey's Speedway USA (weekly JP sales),Racing,1,5988
10472,Who Wants to Be a Millionaire: 3rd Edition,Misc,2,3334
10473,Boku no Natsuyasumi Portable: Mushi Mushi Hakase to Teppen-yama no Himitsu!!,Adventure,1,8584
10474,Miami Law,Adventure,3,7214
10475,Macross 30: Ginga o Tsunagu Utagoe,Shooter,1,8060
10476,Kidou Senshi Gundam UC,Action,1,1064
10477,Yu-Gi-Oh! 5D's Wheelie Breakers,Racing,1,8738
10478,Nicktoons: MLB,Sports,3,13704
10479,Gretzky NHL,Sports,3,13434
10480,Corvette Evolution GT,Racing,2,5674
10481,May's Mystery: Forbidden Memories,Puzzle,3,19565
10482,PictoImage,Puzzle,3,3870
10483,Etrian Odyssey II: Heroes of Lagaard,Role-Playing,4,7347
10484,Ridge Racer 2,Racing,4,5706
10485,Momotarou Dentetsu 16,Misc,5,8064
10486,Igor: The Game,Adventure,5,18196
10487,Dropship: United Peace Force,Simulation,3,14726
10488,Road Rash: Jailbreak,Racing,1,833
10489,Rome: Total War,Strategy,2,15857
10490,Green Lantern: Rise of the Manhunters,Action,1,19792
10491,Castlevania: Lords of Shadow 2,Action,5,18585
10492,Lucha Libre AAA: Heroes del Ring,Fighting,1,6206
10493,Syberia,Action,2,13134
10494,G1 Jockey 3,Sports,2,15400
10495,Shrek: Forever After,Platform,3,16630
10496,Atsumare! Power Pro Kun no DS Koushien,Sports,3,12091
10497,Revolution X,Shooter,2,18065
10498,Myst,Adventure,5,8157
10499,Little Battlers eXperience W,Role-Playing,5,1769
10500,Riviera: The Promised Land,Role-Playing,4,18807
10501,Risen 3: Titan Lords,Role-Playing,1,1158
10502,Top Gun: Combat Zones,Simulation,1,14595
10503,Bujingai: The Forsaken City,Fighting,3,16307
10504,Doko Demo Issho,Misc,4,18887
10505,Alvin and the Chipmunks: The Squeakquel,Misc,5,19317
10506,The Story of Noah's Ark,Action,3,7180
10507,Brooktown High: Senior Year,Simulation,3,9427
10508,Astro Boy: The Video Game,Action,5,5623
10509,Zombie Army Trilogy,Shooter,1,8659
10510,Beyond Good & Evil,Adventure,3,16367
10511,Blitz: The League II,Sports,3,4038
10512,Death By Degrees,Action,1,16602
10513,Vandal Hearts II,Strategy,1,13856
10514,Gouketuji Ichizoku 2: Chottodake Saikyou Densetsu,Fighting,5,17167
10515,Samurai Warriors Chronicles 2nd,Action,5,8582
10516,Medal of Honor: Vanguard,Shooter,3,10511
10517,Toaru Majutsu no Index,Adventure,5,1823
10518,Dora's Cooking Club,Misc,5,9324
10519,ESA Game Pack,Misc,1,6863
10520,America's Next Top Model,Action,5,9667
10521,God Eater 2: Rage Burst,Role-Playing,3,2362
10522,Uta no Prince-Sama: Music,Misc,3,12897
10523,UNO / Skip-Bo / UNO Freefall,Misc,1,7388
10524,Culdcept DS,Strategy,2,10864
10525,Colin McRae Rally 04,Racing,3,16021
10526,Monster Jam: Maximum Destruction,Racing,1,5212
10527,The King of Fighters: Dream Match 1999,Fighting,3,16531
10528,FIFA Street,Sports,5,15820
10529,Truth or Lies,Misc,4,870
10530,Weiss Schwarz Portable,Strategy,4,3154
10531,Kirarin * Revolution: Mezase! Idol Queen,Simulation,5,2806
10532,Dungeons & Dragons Tactics,Strategy,1,6800
10533,X-Men: Children of the Atom,Fighting,4,4128
10534,Hot Wheels: Stunt Track Challenge,Racing,5,18203
10535,Dora & Kai-Lan's Pet Shelter,Strategy,1,9543
10536,DJ Max Fever,Misc,3,16032
10537,Math Blaster in the Prime Adventure,Misc,1,18850
10538,Football Director DS,Sports,4,19614
10539,Shellshock,Action,5,10292
10540,Blue Stinger,Adventure,2,2108
10541,Yggdra Union: We'll Never Fight Alone,Role-Playing,2,14292
10542,The Destiny of Zorro,Action,2,12026
10543,Hot Wheels Ultimate Racing,Action,5,14466
10544,Capcom vs. SNK 2 EO,Fighting,3,7352
10545,Inazuma Eleven GO Strikers 2013,Role-Playing,1,17656
10546,Metal Gear Solid HD Edition,Action,3,15301
10547,Hunter: The Reckoning,Action,2,13918
10548,Daito Giken Koushiki Pachi-Slot Simulator: Hihouden - Ossu! Banchou - Yoshimune DS,Misc,5,9729
10549,Urban Chaos,Action,5,9698
10550,Creeper World 3: Arc Eternal,Strategy,2,6759
10551,Monkey Mischief! Party Time,Misc,1,12436
10552,Draglade,Fighting,4,9670
10553,DS Kageyama Method: Dennou Hanpuku - Tadashii Kanji Kakitori-Kun,Misc,5,13747
10554,Water Sports,Action,4,293
10555,Freaky Flyers,Racing,2,4826
10556,Baten Kaitos Origins,Role-Playing,2,3332
10557,E·O·E: Eve of Extinction,Fighting,5,859
10558,Pro Evolution Soccer 2016,Sports,5,18163
10559,Dark Summit,Sports,4,19423
10560,Penguin no Mondai: The World,Adventure,2,2153
10561,My Healthy Cooking Coach,Simulation,3,8544
10562,Yaiba: Ninja Gaiden Z,Action,5,17064
10563,Flushed Away,Platform,3,9011
10564,Surf's Up,Sports,1,10257
10565,Hakuouki Portable,Adventure,1,19204
10566,NHL 2004,Sports,4,12562
10567,Fallout 3 Game Add-On Pack: The Pitt and Operation: Anchorage,Role-Playing,5,12906
10568,Cabela's Adventure Camp,Misc,5,8954
10569,KORG DS-10 Synthesizer Plus,Misc,5,13744
10570,World Snooker Championship 2007,Sports,1,6976
10571,X-Men: The Official Game,Action,1,16708
10572,RLH: Run Like Hell,Shooter,3,4785
10573,Digimon Adventure,Role-Playing,2,8354
10574,Doom 3,Shooter,4,14028
10575,The Ant Bully,Platform,2,3004
10576,Conflict: Global Terror,Shooter,3,14979
10577,Minority Report: Everybody Runs,Action,2,19379
10578,Monster Rancher EVO,Role-Playing,5,19197
10579,Project Hacker: Kakusei,Action,2,8019
10580,Pajama Sam: Don't Fear The Dark,Adventure,1,15170
10581,GRID Autosport,Racing,1,16364
10582,World Series of Poker 2008: Battle for the Bracelets,Misc,3,18067
10583,Wasteland 2,Role-Playing,4,15463
10584,Guitar Hero: Van Halen,Misc,4,6332
10585,Olympic Summer Games: Atlanta 1996,Sports,5,14865
10586,Little League World Series Baseball 2008,Sports,2,3621
10587,Disney's The Haunted Mansion,Platform,2,4812
10588,Tatsunoko vs. Capcom: Cross Generation of Heroes,Fighting,1,19841
10589,Alvin and the Chipmunks: Chipwrecked,Misc,3,15164
10590,Darius Gaiden,Shooter,1,6971
10591,All Kamen Rider: Rider Generation 2,Action,5,7713
10592,Beach Spikers: Virtua Beach Volleyball,Sports,3,18038
10593,Total War: WARHAMMER,Strategy,5,3067
10594,Tom Clancy's Ghost Recon: Predator,Shooter,2,13180
10595,You Don't Know Jack: Mock 2,Misc,3,3134
10596,Blue Dragon: Awakened Shadow,Role-Playing,1,19863
10597,3D Tank Warfare Simulator Panzer Front,Simulation,5,9825
10598,[Prototype 2],Action,2,16983
10599,NASCAR The Game: Inside Line,Racing,5,1225
10600,Sudoku Mania,Puzzle,3,12670
10601,Blades of Time,Action,4,1718
10602,Rolling Stone: Drum King,Misc,2,9036
10603,Jade Cocoon 2,Role-Playing,5,6666
10604,Lord of Apocalypse,Role-Playing,1,460
10605,Bejeweled Twist,Puzzle,5,17846
10606,Rock Band 3,Misc,1,14338
10607,Kabushiki Baibai Trainer: Kabutore!,Simulation,3,19945
10608,Sword & Sorcery,Role-Playing,5,1922
10609,Van Helsing,Action,2,495
10610,NFL Tour,Sports,1,17074
10611,Bee Movie Game,Action,2,6737
10612,NBA Live 16,Sports,3,2312
10613,Spider-Man: Web of Shadows,Action,2,17092
10614,Bullet Witch,Shooter,2,6052
10615,USA Today Puzzle Craze,Puzzle,1,16498
10616,Machi-Ing Maker 3 x Tousouchuu,Simulation,4,10332
10617,Kelly Slater's Pro Surfer,Sports,5,11126
10618,SNK vs. Capcom: SVC Chaos,Fighting,5,7892
10619,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,Platform,4,14832
10620,Choujikuu Yousai Macross: Ai Oboete Imasu ka,Shooter,1,104
10621,Vanishing Point,Racing,3,17153
10622,SCORE International Baja 1000: The Official Game,Racing,3,5358
10623,Dragonseeds,Action,5,4273
10624,The Bard's Tale,Role-Playing,1,199
10625,Opoona,Role-Playing,5,1430
10626,Big League Sports,Sports,2,6541
10627,nail'd,Racing,1,19692
10628,Nodame Cantabile,Misc,1,16207
10629,Alien Hominid,Shooter,3,13669
10630,Record of Agarest War Zero,Strategy,2,8802
10631,L'Aigle de Guerre,Strategy,2,16838
10632,Jeopardy!,Misc,4,18443
10633,Disney's Donald Duck: Goin' Quackers,Platform,2,10061
10634,Aidyn Chronicles: The First Mage,Role-Playing,2,6120
10635,Aquapazza: Aquaplus Dream Match,Fighting,3,11255
10636,Virtual Pool 64,Sports,4,10924
10637,Indy Racing 2000,Racing,1,2492
10638,Flying Dragon,Fighting,2,16080
10639,International Superstar Soccer 64 (weekly JP sales),Sports,1,2374
10640,Lode Runner 3-D,Action,5,11104
10641,The History Channel: Civil War - Secret Missions,Shooter,1,989
10642,GT64 Championship Edition,Racing,3,10988
10643,Milo's Astro Lanes,Sports,4,17511
10644,Gekido,Fighting,1,9875
10645,Harry Potter and the Deathly Hallows - Part 1,Action,2,2921
10646,Fifi and the Flowertots,Misc,5,7244
10647,Disney's The Jungle Book,Platform,4,12504
10648,King of Clubs: Mini Golf,Sports,1,9927
10649,Ultimate Marvel vs. Capcom 3,Fighting,3,11182
10650,Cate West: The Vanishing Files,Adventure,1,12246
10651,Army Men World War: Team Assault,Action,4,16958
10652,Tom Clancy's Splinter Cell,Action,1,5295
10653,Harry Potter and the Deathly Hallows - Part 2,Action,1,10897
10654,NHL 2K6,Sports,3,10710
10655,Marvel vs. Capcom: Clash of Super Heroes,Fighting,2,9641
10656,NBA Ballers: Rebound,Sports,3,7844
10657,King's Field: The Ancient City,Role-Playing,1,15558
10658,LEGO Rock Raiders,Strategy,5,6184
10659,Silent Scope Complete,Shooter,3,4163
10660,Digimon All-Star Rumble,Fighting,5,8389
10661,Ghost in the Shell,Simulation,2,8653
10662,Atelier Sophie: The Alchemist of the Mysterious Book,Role-Playing,3,3797
10663,Marvel Super Hero Squad: The Infinity Gauntlet,Action,2,10456
10664,Evil Dead: Fistfull of Boomstick,Action,1,11515
10665,Tom Clancy's Classic Trilogy,Shooter,2,12240
10666,Harvest Moon DS Cute (jp sales),Simulation,2,14908
10667,Bleach: Dark Souls (JP sales),Fighting,4,18900
10668,Indigo Prophecy,Adventure,4,16358
10669,NASCAR '14,Racing,5,10833
10670,Kiku! Kaku! Kotoba o Fuyasu! Hajimete no Eigo Training,Misc,5,18731
10671,Over the Hedge,Platform,1,18508
10672,Sneakers,Puzzle,5,9488
10673,Sword Art Online: Lost Song,Role-Playing,5,7110
10674,Crime Crackers,Role-Playing,3,12602
10675,Earth Defense Force 2025.1: The Shadow of New Despair,Action,4,14920
10676,Pro Evolution Soccer 2013,Sports,5,13962
10677,Micro Machines V3,Racing,4,593
10678,Alvin and the Chipmunks: Chipwrecked,Misc,3,16749
10679,College Hoops 2K6,Sports,3,2358
10680,"Sakura Wars 2: Kimi, Shinitamou koto Nakare",Adventure,1,20
10681,NatGeo Challenge! Wild Life,Misc,2,652
10682,Idol Janshi Suchie-Pai Remix,Misc,3,15170
10683,Kung Fu Panda 2,Action,3,8340
10684,Star Wars: Lethal Alliance,Action,2,13095
10685,Exhibition Volume 03,Misc,4,8319
10686,Zero4 Champ RR-Z,Racing,5,10849
10687,Initial D: Street Stage,Racing,4,19428
10688,Tales of Innocence R,Role-Playing,1,12073
10689,Generator Rex: Agent of Providence,Action,2,19091
10690,Petz Hamsterz Superstarz,Simulation,4,18672
10691,NeverDead,Shooter,2,5673
10692,Happy Feet Two,Action,1,4250
10693,Age of Empires II: The Age of Kings,Strategy,5,15842
10694,"Warhammer 40,000: Dawn of War II - Chaos Rising",Strategy,5,14703
10695,Predator: Concrete Jungle,Action,3,14500
10696,CSI: Hard Evidence,Adventure,1,17758
10697,F1 2014,Racing,2,9890
10698,Code Lyoko: Quest for Infinity,Action,3,8448
10699,Fate/hollow ataraxia,Adventure,5,17039
10700,Lucky * Star: Ryouou Gakuen Outousai,Adventure,3,7304
10701,Scribblenauts Unmasked: A DC Comics Adventure,Puzzle,4,4829
10702,Murder in Venice,Adventure,2,7570
10703,Nancy Drew: The Model Mysteries,Puzzle,4,2415
10704,Ride,Racing,3,1244
10705,Naruto Shippuden: Gekito Ninja Taisen! EX,Fighting,4,14250
10706,Universal Studios Theme Parks Adventure,Misc,1,11296
10707,Nihon Keizai Shinbunsha Kanshuu: Shiranai Mamade wa Son o Suru Mono ya Okane no Shikumi DS,Misc,5,14509
10708,Little League World Series Baseball 2010,Sports,5,3925
10709,Piglet's Big Game,Platform,2,5543
10710,Real Bout Garou Densetsu,Fighting,3,4933
10711,Arcania: Gothic 4,Role-Playing,3,2717
10712,Ben 10 Galactic Racing,Racing,2,5150
10713,Project FIFA World Cup,Sports,4,4099
10714,System Flaw,Shooter,3,11322
10715,Rio,Misc,2,15458
10716,Rocky: Legends,Action,3,15371
10717,Lord of Apocalypse,Role-Playing,4,10513
10718,The BIGS 2,Sports,3,11308
10719,Horse Life Adventures,Simulation,5,3180
10720,iCarly 2: iJoin The Click!,Adventure,1,19322
10721,Burnout Paradise: The Ultimate Box,Racing,4,1794
10722,Famicom Mini: Famicom Tantei Club Part II - Ushiro ni Tatsu Shoujo Zenkouhen,Adventure,1,514
10723,The Secret Saturdays: Beasts of the 5th Sun,Action,2,12657
10724,Winter Stars,Sports,5,9051
10725,Higurashi no Nakukoru ni Kizuna: Dai-Ni-Kan - Sou,Adventure,4,7484
10726,Star Trek: Shattered Universe,Simulation,4,13318
10727,The Land Before Time: Great Valley Racing Adventure,Racing,5,9064
10728,Ultra Street Fighter IV,Fighting,5,12112
10729,Animal Planet: Vet Life,Simulation,2,6830
10730,Cubic Ninja,Platform,3,1210
10731,Championship Pony,Simulation,4,14557
10732,Harvest Moon: Frantic Farming,Puzzle,1,15704
10733,Rise of the Tomb Raider,Adventure,4,7264
10734,Pinball Hall of Fame: The Williams Collection,Misc,1,278
10735,Persona 5,Role-Playing,2,19767
10736,Power Stone Collection,Action,5,17167
10737,MTX Mototrax,Racing,5,1232
10738,Blast Chamber,Shooter,5,16092
10739,Thor: God of Thunder,Action,3,10602
10740,Mana Khemia: Student Alliance,Role-Playing,2,3320
10741,Retro Game Challenge (US sales),Action,5,15421
10742,EyeToy: Operation Spy,Action,4,15231
10743,Zoo Tycoon (2013),Simulation,4,1731
10744,MotoGP 07,Racing,5,6794
10745,Touch Detective,Adventure,1,4508
10746,Option Tuning Car Battle,Racing,4,9710
10747,Rapala Pro Bass Fishing 2010,Sports,3,1362
10748,Derby Jockey 2,Sports,5,14036
10749,Famicom Mini: Mappy,Platform,4,19526
10750,Reign of Fire,Shooter,1,11574
10751,Descent Maximum,Shooter,2,8634
10752,Disney Sing It! High School Musical 3: Senior Year,Misc,3,2675
10753,"Blast Works: Build, Trade, Destroy",Shooter,5,693
10754,Resident Evil: Revelations 2,Action,5,4848
10755,Major League Baseball 2K11,Sports,1,1288
10756,Shining Force EXA,Role-Playing,2,4542
10757,Virtual Pro Wrestling,Fighting,2,13344
10758,Wasteland 2,Role-Playing,3,3510
10759,Shadow Tower,Role-Playing,5,13906
10760,Luminous Arc 2 (JP sales),Role-Playing,5,14069
10761,Ninja Reflex,Action,1,7955
10762,Dragon Ball: Evolution,Fighting,3,688
10763,Red Bull BC One,Misc,2,5106
10764,Heatseeker,Action,5,400
10765,Watchmen: The End is Nigh Part 1 & 2,Action,5,11905
10766,Ford Racing 3,Racing,1,17579
10767,Ice Age 2: The Meltdown,Platform,4,15369
10768,Guilty Gear Isuka,Fighting,5,4722
10769,MySims SkyHeroes,Action,5,650
10770,NASCAR Unleashed,Racing,4,9308
10771,Shadow Master,Adventure,1,2715
10772,Global Touring Challenge: Africa,Racing,5,10449
10773,Jikkyou Powerful Pro Yakyuu 2013,Sports,3,16352
10774,Dead or Alive 5,Fighting,1,2620
10775,Tokimeki Memorial: Taisen Pazurudama,Puzzle,2,13353
10776,InuYasha: Secret of the Divine Jewel,Role-Playing,4,13995
10777,MotoGP 2,Racing,1,11608
10778,Pro Yakyuu Famista DS,Sports,1,3062
10779,Ultimate Muscle - The Kinnikuman Legacy: The Path of the Superhero,Fighting,4,269
10780,BIT.TRIP COMPLETE,Misc,5,19699
10781,EyeCreate,Misc,2,14995
10782,Skylanders: Spyro's Adventure,Action,5,8313
10783,Paws & Claws: Pet Vet,Simulation,3,17216
10784,Touch Mechanic,Simulation,1,6200
10785,Ciel Nosurge: Ushinawareta Hoshi e Sasagu Uta,Adventure,1,1292
10786,Ar tonelico: Melody of Elemia,Role-Playing,5,16657
10787,Man vs. Wild,Action,2,4518
10788,Sol Trigger,Role-Playing,5,9928
10789,Pony Friends 2,Simulation,4,3879
10790,Castlevania Double Pack,Platform,1,2301
10791,Ballistic: Ecks vs. Sever,Shooter,5,6710
10792,Jikkyou Powerful Pro Yakyuu 11,Sports,3,10177
10793,Steel Battalion,Simulation,1,12404
10794,The Daring Game for Girls,Adventure,3,1802
10795,Glory Days 2,Strategy,2,2589
10796,Johnny Bravo in The Hukka-Mega-Mighty-Ultra-Extreme Date-O-Rama,Action,1,15770
10797,Street Fighter Collection,Fighting,5,3124
10798,thinkSMART,Misc,3,16649
10799,Digimon Story: Super Xros Wars Blue/Red,Role-Playing,5,12527
10800,Tennis no Oji-Sama: Motto Gakuensai no Ouji-Sama - More Sweet Edition,Sports,4,4213
10801,Mind Quiz,Action,1,18845
10802,Populous DS,Strategy,5,4116
10803,Who Wants to Be A Millionaire?,Misc,1,4372
10804,Bladestorm: The Hundred Years' War,Action,4,18971
10805,Cartoon Network: Punch Time Explosion,Fighting,2,17676
10806,Imagine: Reporter,Simulation,3,6400
10807,Disney Planes Fire & Rescue,Action,5,56
10808,MX SuperFly featuring Ricky Carmichael,Racing,1,11219
10809,Gokuhou!! Mecha Mote Iinchou: MM Town de Miracle Change!,Simulation,1,11155
10810,Natural Doctrine,Role-Playing,3,8312
10811,SNK vs. Capcom Card Fighters DS,Strategy,2,4541
10812,Mystery Stories: Curse of the Ancient Spirits,Adventure,4,19333
10813,Kuroko's Basketball: Miracle Game,Sports,1,2440
10814,Minority Report: Everybody Runs,Action,5,9055
10815,MindJack,Shooter,2,7785
10816,ReCore,Action,4,16583
10817,NASCAR,Racing,4,9184
10818,Halo 2,Shooter,1,11231
10819,Shox,Racing,5,732
10820,Unou no Tatsujin: Soukai! Machigai Museum 2,Misc,4,3900
10821,Playboy: The Mansion,Simulation,5,6993
10822,The X-Factor,Misc,5,15238
10823,Gundam Breaker,Action,5,3312
10824,Neo Atlas,Strategy,4,14308
10825,Jaws: Ultimate Predator,Action,1,4880
10826,Disney's Aladdin in Nasira's Revenge,Action,4,19957
10827,Kiniro no Corda 3,Adventure,5,12122
10828,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,Adventure,5,17908
10829,Taiko no Tatsujin: Don Don! Mystery Adventure,Action,5,8348
10830,Winning Post 6,Sports,3,999
10831,Egg Monster Hero,Role-Playing,5,8294
10832,Rock Band Country Track Pack 2,Misc,5,12756
10833,Darkest of Days,Shooter,3,6812
10834,Whacked!,Misc,2,6278
10835,Ghostbusters: The Video Game (DS Version),Action,5,7804
10836,Barnyard,Action,2,9178
10837,Big League Sports: Summer,Sports,2,3620
10838,Angry Birds: Rio,Puzzle,3,1730
10839,Dance on Broadway,Misc,5,5415
10840,Risen 3: Titan Lords,Role-Playing,2,2394
10841,Dungeons,Strategy,5,1582
10842,Pac-Man World 3,Platform,5,7954
10843,SingStar Apres-Ski Party 2,Misc,5,1322
10844,Raven Squad: Operation Hidden Dagger,Shooter,3,9402
10845,Rocky,Fighting,2,6111
10846,Gundam Breaker 3,Action,2,4220
10847,Crash 'N' Burn,Racing,2,1724
10848,Medieval II: Total War,Strategy,5,19593
10849,NFL Blitz 20-02,Sports,1,12874
10850,Metal Fight Beyblade,Action,4,14768
10851,Robots,Action,1,18037
10852,Speed Kings,Racing,3,1606
10853,Monopoly Collection,Misc,4,3707
10854,The King of Fighters XIV,Fighting,2,5663
10855,Langrisser V: The End of Legend,Strategy,5,11675
10856,FIFA Street 3,Sports,2,2767
10857,PhotoKano,Adventure,5,14709
10858,Ouchi Mainichi Tamagotchi,Action,1,3677
10859,Fresh PreCure! Asobi Collection,Action,1,2288
10860,Populous: The Beginning,Strategy,2,8007
10861,Rygar: The Battle of Argus,Action,1,11352
10862,Chess,Strategy,1,10628
10863,Rosco McQueen: Firefighter Extreme,Action,3,13670
10864,Terranigma,Role-Playing,1,17956
10865,PAC-MAN and the Ghostly Adventures,Platform,2,13861
10866,The Voice,Action,3,10180
10867,Forever Kingdom,Role-Playing,4,10046
10868,Blitz: Overtime,Sports,2,6848
10869,Cabela's North American Adventures,Sports,5,19191
10870,Altered Beast: Guardian of the Realms,Action,3,14749
10871,Field & Stream: Total Outdoorsman Challenge,Sports,4,10043
10872,Wordmaster,Strategy,4,3676
10873,Shining Tears,Role-Playing,5,16041
10874,MotoGP,Racing,2,14517
10875,Scaler,Platform,4,18471
10876,Gradius V,Shooter,3,5078
10877,X-COM: UFO Defense,Strategy,3,9398
10878,Raiden Fighters Aces,Shooter,3,4653
10879,Scooby-Doo! Who's Watching Who?,Adventure,4,2614
10880,World Cup '98 France: Road to Win,Sports,1,17089
10881,MLB SlugFest 20-04,Sports,4,77
10882,Barbie and the Magic of Pegasus,Action,1,16765
10883,SD Gundam G Generation DS,Role-Playing,1,13118
10884,Adventure Time: Finn & Jake Investigations,Action,5,19876
10885,Bleach: Heat the Soul,Fighting,4,16271
10886,Fishing Master World Tour,Sports,1,18459
10887,Psychonauts,Platform,3,12022
10888,Harvey Birdman: Attorney at Law,Adventure,2,3660
10889,World Stadium 5,Sports,5,5814
10890,The Legend of Heroes: A Tear of Vermillion,Role-Playing,3,17169
10891,Digimon World: Next Order,Action,3,13619
10892,The Amazing Spider-Man (Console Version),Action,3,5385
10893,The Crew: Wild Run,Action,4,7422
10894,ESPN NBA 2Night,Sports,4,18424
10895,Uta no Prince-Sama: Debut,Adventure,1,11498
10896,Galactic Taz Ball,Platform,5,19154
10897,Freekstyle,Racing,5,6164
10898,Ford Mustang: The Legend Lives,Racing,3,11078
10899,Virtua Fighter CG Portrait Series Vol.3: Akira Yuki,Misc,2,10327
10900,Digimon Rumble Arena 2,Fighting,1,6734
10901,Scooby-Doo! Unmasked,Platform,4,4340
10902,Dora the Explorer: Dora Saves the Crystal Kingdom,Misc,3,13166
10903,Etrian Odyssey 2 Untold: Knight of Fafnir,Role-Playing,2,19885
10904,"Prinny 2: Dawn of Operation Panties, Dood!",Platform,5,2742
10905,Alien Monster Bowling League,Sports,4,18143
10906,Devil May Cry 4,Action,4,15890
10907,Shockwave Assault,Simulation,4,3202
10908,echochrome,Puzzle,1,10130
10909,Ribbit King,Sports,1,8383
10910,Generator Rex: Agent of Providence,Action,2,18987
10911,Championship Foosball,Sports,3,19419
10912,World Championship Poker 2: Featuring Howard Lederer,Misc,4,14501
10913,Alien Hominid,Shooter,5,9094
10914,Lego Star Wars: The Force Awakens,Action,1,12107
10915,Pro Yakyuu Greatest Nine 98,Sports,2,15549
10916,Snood 2: On Vacation,Puzzle,1,2217
10917,Ninja Gaiden Black,Action,1,4090
10918,Playmobil Pirates,Action,2,5280
10919,Girls und Panzer: I Will Master Tankery,Action,2,9223
10920,Bogey: Dead 6,Simulation,2,14456
10921,Hakuouki: Zuisouroku Portable,Adventure,5,10970
10922,Puyo Pop Fever (JP sales),Puzzle,3,15248
10923,Dragon Ball Kai: Ultimate Butouden,Fighting,3,8544
10924,Yu-Gi-Oh! GX: The Beginning of Destiny (US sales),Strategy,3,19430
10925,Brain Age: Concentration Training,Puzzle,2,12059
