userID,GameID,Publisher
16966,8607,Midway Games
16730,8608,THQ
19963,8609,Ubisoft
19792,8610,Ubisoft
9446,8611,Konami Digital Entertainment
13951,8612,Focus Home Interactive
19383,8613,Crave Entertainment
10114,8614,Sony Computer Entertainment
13422,8615,THQ
14913,8616,Namco Bandai Games
9849,8617,Success
13996,8618,Electronic Arts
16800,8619,Banpresto
11773,8620,Ubisoft
5797,8621,Sony Computer Entertainment
16551,8622,Unknown
12699,8623,Take-Two Interactive
17976,8624,D3Publisher
12739,8625,Empire Interactive
7010,8626,Atari
2464,8627,Electronic Arts
13397,8628,Destineer
1818,8629,Tecmo Koei
15406,8630,Sony Computer Entertainment
9237,8631,THQ
11545,8632,Ubisoft
2076,8633,Warner Bros. Interactive Entertainment
4134,8634,Sega
14765,8635,Konami Digital Entertainment
11424,8636,Imagineer
17393,8637,Ubisoft
602,8638,Konami Digital Entertainment
17942,8639,Warner Bros. Interactive Entertainment
9548,8640,Konami Digital Entertainment
7391,8641,Capcom
4832,8642,Midway Games
18044,8643,Nintendo
352,8644,Square
15888,8645,D3Publisher
1781,8646,Namco Bandai Games
612,8647,DTP Entertainment
9869,8648,THQ
14718,8649,Destineer
19990,8650,Electronic Arts
6578,8651,Spike
19525,8652,Sega
10945,8653,Take-Two Interactive
1783,8654,City Interactive
4609,8655,505 Games
13622,8656,THQ
14280,8657,THQ
19555,8658,Nippon Ichi Software
16555,8659,Sega
19466,8660,Syscom
15426,8661,Aspyr
11122,8662,Electronic Arts
11509,8663,Konami Digital Entertainment
10743,8664,Acclaim Entertainment
8892,8665,Play It
17993,8666,Rising Star Games
3794,8667,Ubisoft
15156,8668,Electronic Arts
16373,8669,Sony Computer Entertainment
15606,8670,Namco Bandai Games
14405,8671,Electronic Arts
16054,8672,THQ
1889,8673,Activision
6732,8674,Atari
10094,8675,Arc System Works
15914,8676,Activision
957,8677,THQ
6307,8678,Sega
19829,8679,Codemasters
18341,8680,Nintendo
3523,8681,Konami Digital Entertainment
7354,8682,Crave Entertainment
18583,8683,THQ
17990,8684,THQ
2272,8685,Microsoft Game Studios
7805,8686,Ubisoft
16129,8687,Ubisoft
1589,8688,Sega
12023,8689,AQ Interactive
13195,8690,Electronic Arts
15475,8691,Konami Digital Entertainment
19586,8692,THQ
15332,8693,Vivendi Games
18327,8694,Telltale Games
19276,8695,Square Enix
15697,8696,505 Games
2116,8697,Activision
13052,8698,Namco Bandai Games
16093,8699,Eidos Interactive
19804,8700,Nordic Games
10282,8701,THQ
15523,8702,Namco Bandai Games
2503,8703,Activision
18041,8704,Ubisoft
11510,8705,MTV Games
11256,8706,Marvelous Interactive
14528,8707,Activision
7771,8708,Ubisoft Annecy
9371,8709,Unknown
13678,8710,TDK Mediactive
17878,8711,White Park Bay Software
7743,8712,System 3
7694,8713,Vatical Entertainment
9575,8714,Electronic Arts
14916,8715,Take-Two Interactive
9061,8716,Ubisoft
11988,8717,Activision
11480,8718,Sony Computer Entertainment
16582,8719,Sony Computer Entertainment
15323,8720,BMG Interactive Entertainment
15044,8721,Sega
8266,8722,Crave Entertainment
12836,8723,Namco Bandai Games
17080,8724,Tecmo Koei
10899,8725,Electronic Arts
12055,8726,BAM! Entertainment
4018,8727,Warner Bros. Interactive Entertainment
2227,8728,THQ
6580,8729,THQ
17727,8730,Activision
1043,8731,Ubisoft
2911,8732,Rising Star Games
12486,8733,Konami Digital Entertainment
1292,8734,Codemasters
16663,8735,Avanquest
14959,8736,Activision
13992,8737,Square Enix
12346,8738,Acclaim Entertainment
9451,8739,Acclaim Entertainment
9699,8740,Take-Two Interactive
15023,8741,Namco Bandai Games
6205,8742,Tecmo Koei
3370,8743,Microsoft Game Studios
1740,8744,Sega
14200,8745,Take-Two Interactive
4165,8746,Electronic Arts
15803,8747,THQ
14815,8748,Daedalic
4955,8749,Natsume
5980,8750,Electronic Arts
14814,8751,Electronic Arts
19582,8752,Acclaim Entertainment
8662,8753,Electronic Arts
10816,8754,GSP
10003,8755,Konami Digital Entertainment
1955,8756,Atari
13682,8757,THQ
14237,8758,Sony Computer Entertainment
14164,8759,Atari
18746,8760,Activision
3799,8761,Sega
19165,8762,Atari
11330,8763,Konami Digital Entertainment
4564,8764,Ubisoft
14411,8765,Zoo Digital Publishing
16408,8766,Disney Interactive Studios
11473,8767,Square Enix
14852,8768,City Interactive
11723,8769,Deep Silver
17737,8770,Bethesda Softworks
8153,8771,Atari
14648,8772,N/A
10337,8773,Namco Bandai Games
4067,8774,THQ
8671,8775,GT Interactive
2616,8776,Tecmo Koei
3122,8777,Microsoft Game Studios
14641,8778,Konami Digital Entertainment
19980,8779,Sony Computer Entertainment
9530,8780,Eidos Interactive
14447,8781,Square Enix
9765,8782,Activision
7815,8783,Global Star
9628,8784,Deep Silver
2070,8785,Kadokawa Shoten
13177,8786,Vivendi Games
17161,8787,Konami Digital Entertainment
16234,8788,Ubisoft
8132,8789,Zoo Digital Publishing
16620,8790,THQ
7892,8791,Sega
15402,8792,Nippon Ichi Software
9076,8793,Konami Digital Entertainment
14197,8794,THQ
270,8795,THQ
4710,8796,D3Publisher
14859,8797,Mindscape
16201,8798,Namco Bandai Games
13831,8799,Konami Digital Entertainment
10353,8800,THQ
14234,8801,Square Enix
8467,8802,Take-Two Interactive
1245,8803,Namco Bandai Games
19359,8804,Activision
15487,8805,D3Publisher
17095,8806,Sega
7912,8807,Take-Two Interactive
9316,8808,Ignition Entertainment
14560,8809,Activision
14798,8810,Konami Digital Entertainment
6640,8811,Sega
17370,8812,SquareSoft
16360,8813,Namco Bandai Games
8986,8814,Ubisoft
9597,8815,Majesco Entertainment
17679,8816,Tomy Corporation
15426,8817,Sega
9621,8818,Take-Two Interactive
6159,8819,Sony Computer Entertainment
12639,8820,Capcom
58,8821,Sony Computer Entertainment
8027,8822,Astragon
10163,8823,Electronic Arts
4508,8824,Electronic Arts
6317,8825,DTP Entertainment
17943,8826,Sega
15872,8827,Unknown
4402,8828,Electronic Arts
16876,8829,Game Factory
14683,8830,Capcom
4766,8831,Square Enix
16160,8832,Namco Bandai Games
12523,8833,Atari
8085,8834,Atari
5663,8835,GungHo
11177,8836,Imagineer
2307,8837,Sony Computer Entertainment
18060,8838,D3Publisher
19289,8839,Activision
14879,8840,Xplosiv
17430,8841,EA Games
15333,8842,Ignition Entertainment
13589,8843,Sony Computer Entertainment
281,8844,Atari
17514,8845,Namco Bandai Games
5175,8846,Unknown
5496,8847,Konami Digital Entertainment
6343,8848,Namco Bandai Games
18255,8849,Disney Interactive Studios
3155,8850,N/A
10078,8851,Electronic Arts
8182,8852,Nippon Ichi Software
4911,8853,Titus
1223,8854,Sega
5875,8855,Activision
14580,8856,Sony Computer Entertainment
5740,8857,Sony Computer Entertainment
16254,8858,Marvelous Entertainment
14644,8859,THQ
1372,8860,Activision
74,8861,Electronic Arts
4565,8862,Electronic Arts
2660,8863,Media Factory
14586,8864,Epoch
5503,8865,Take-Two Interactive
5324,8866,Vic Tokai
11311,8867,Nihon Falcom Corporation
17454,8868,Acclaim Entertainment
2690,8869,Destineer
16388,8870,Ubisoft
16326,8871,Activision
17226,8872,Rage Software
9328,8873,Empire Interactive
16892,8874,Nippon Ichi Software
3961,8875,JoWood Productions
17261,8876,Sega
3601,8877,Nintendo
15704,8878,Destineer
1624,8879,THQ
12987,8880,Activision
18712,8881,Activision
12142,8882,THQ
6418,8883,Konami Digital Entertainment
4509,8884,Codemasters
9141,8885,Activision
9505,8886,505 Games
8490,8887,Vivendi Games
5007,8888,MTV Games
11823,8889,Mindscape
16270,8890,Acclaim Entertainment
18322,8891,THQ
9533,8892,Tecmo Koei
6510,8893,Take-Two Interactive
8164,8894,Activision
19470,8895,Konami Digital Entertainment
1745,8896,Ubisoft
698,8897,Namco Bandai Games
4331,8898,N/A
8386,8899,Ubisoft
2647,8900,Nintendo
18461,8901,Empire Interactive
14279,8902,Sony Computer Entertainment
5224,8903,Electronic Arts
10184,8904,Capcom
11701,8905,D3Publisher
16576,8906,Namco Bandai Games
16928,8907,Namco Bandai Games
4388,8908,Tecmo Koei
10689,8909,Sega
8228,8910,Capcom
19499,8911,Konami Digital Entertainment
11535,8912,Namco Bandai Games
295,8913,Konami Digital Entertainment
7767,8914,505 Games
6218,8915,Konami Digital Entertainment
18582,8916,Game Factory
6679,8917,THQ
4864,8918,Sega
13755,8919,Bethesda Softworks
1357,8920,Capcom
462,8921,Play It
14909,8922,Vivendi Games
14827,8923,Ubisoft
7469,8924,Banpresto
13874,8925,Take-Two Interactive
15722,8926,Namco Bandai Games
19279,8927,Telltale Games
13295,8928,Rising Star Games
4332,8929,Sega
19633,8930,Codemasters
4133,8931,Unknown
11864,8932,Ubisoft
13044,8933,Black Bean Games
19806,8934,Ignition Entertainment
10323,8935,Capcom
9209,8936,Take-Two Interactive
17794,8937,Electronic Arts
7009,8938,Activision
12430,8939,Sega
2639,8940,Codemasters
9901,8941,Ubisoft
10379,8942,Namco Bandai Games
2192,8943,Crave Entertainment
11085,8944,Vivendi Games
6178,8945,Konami Digital Entertainment
18898,8946,Konami Digital Entertainment
12621,8947,Idea Factory
10804,8948,Nippon Columbia
15054,8949,Square Enix
6237,8950,Electronic Arts
11957,8951,Namco Bandai Games
18790,8952,Konami Digital Entertainment
15932,8953,Ubisoft
8892,8954,Sega
7051,8955,Electronic Arts
1400,8956,Deep Silver
11593,8957,Crystal Dynamics
13145,8958,Vivendi Games
15746,8959,Sega
4973,8960,Atlus
19032,8961,505 Games
15113,8962,Sega
8013,8963,Sony Computer Entertainment
3671,8964,Namco Bandai Games
11782,8965,Namco Bandai Games
3017,8966,Black Bean Games
18816,8967,Atari
1250,8968,Sony Computer Entertainment
2591,8969,Vivendi Games
11744,8970,Ubisoft
8364,8971,Konami Digital Entertainment
16957,8972,Activision
12740,8973,Eidos Interactive
13527,8974,Activision
1200,8975,Namco Bandai Games
13600,8976,Sony Computer Entertainment
13865,8977,Unknown
13337,8978,Electronic Arts
2057,8979,Acclaim Entertainment
10848,8980,The Adventure Company
12347,8981,Electronic Arts
9703,8982,Namco Bandai Games
9144,8983,Sega
5608,8984,Konami Digital Entertainment
10937,8985,THQ
18735,8986,Namco Bandai Games
17433,8987,THQ
5420,8988,Zoo Digital Publishing
6353,8989,Sony Computer Entertainment
11301,8990,Tecmo Koei
9360,8991,Activision
9621,8992,Crave Entertainment
18617,8993,Ignition Entertainment
1281,8994,Midway Games
1058,8995,Namco Bandai Games
7709,8996,Microsoft Game Studios
1525,8997,Falcom Corporation
15497,8998,Ghostlight
171,8999,Capcom
18234,9000,Ubisoft
17392,9001,Titus
13872,9002,Namco Bandai Games
4034,9003,Tecmo Koei
12500,9004,Konami Digital Entertainment
12213,9005,Midway Games
10598,9006,Game Arts
6982,9007,Warner Bros. Interactive Entertainment
3015,9008,Empire Interactive
8622,9009,Kadokawa Shoten
4086,9010,D3Publisher
15914,9011,Nippon Ichi Software
11116,9012,Gremlin Interactive Ltd
2819,9013,Activision
11411,9014,Disney Interactive Studios
4003,9015,Media Factory
8483,9016,Sega
13877,9017,Ubisoft
18032,9018,Wanadoo
18419,9019,Sony Computer Entertainment
2552,9020,THQ
10761,9021,Nobilis
19730,9022,Zoo Games
5932,9023,Konami Digital Entertainment
18681,9024,Nintendo
8114,9025,505 Games
7441,9026,Atari
3069,9027,THQ
8797,9028,Electronic Arts
19355,9029,TDK Mediactive
1300,9030,Namco Bandai Games
13092,9031,Tecmo Koei
2724,9032,SouthPeak Games
7957,9033,Psygnosis
9075,9034,Bethesda Softworks
8723,9035,Infogrames
1648,9036,Electronic Arts
9139,9037,Electronic Arts
2404,9038,UFO Interactive
5075,9039,Disney Interactive Studios
18278,9040,Acclaim Entertainment
1083,9041,Ubisoft
16042,9042,System 3 Arcade Software
3961,9043,Codemasters
7891,9044,Activision
15193,9045,THQ
4970,9046,Tecmo Koei
7359,9047,Eidos Interactive
14650,9048,505 Games
16417,9049,THQ
10358,9050,Spike
8989,9051,Warner Bros. Interactive Entertainment
19061,9052,Nintendo
11830,9053,Activision
19756,9054,Enix Corporation
11948,9055,Mindscape
18505,9056,THQ
13192,9057,Ubisoft
17349,9058,Xplosiv
13249,9059,Namco Bandai Games
13233,9060,SquareSoft
16122,9061,505 Games
16193,9062,Electronic Arts
16657,9063,Nippon Ichi Software
1533,9064,Electronic Arts
15272,9065,Arc System Works
6645,9066,Ubisoft
1988,9067,Compile Heart
5773,9068,Black Bean Games
1496,9069,Eidos Interactive
8670,9070,3DO
18197,9071,Eidos Interactive
15597,9072,Broccoli
9732,9073,Marvelous Entertainment
13238,9074,Codemasters
16604,9075,Majesco Entertainment
19216,9076,Namco Bandai Games
12203,9077,Atari
3741,9078,LucasArts
14088,9079,Electronic Arts
13624,9080,Sega
3557,9081,Acquire
2959,9082,D3Publisher
8247,9083,Unknown
18027,9084,Namco Bandai Games
17427,9085,Ubisoft
7607,9086,GungHo
17786,9087,Activision
10574,9088,Namco Bandai Games
3329,9089,Ubisoft Annecy
14421,9090,Acclaim Entertainment
1282,9091,Sony Computer Entertainment
15266,9092,Atlus
10184,9093,Sega
9654,9094,Capcom
15918,9095,Virgin Interactive
19205,9096,Eidos Interactive
13654,9097,SquareSoft
16698,9098,D3Publisher
5305,9099,Sony Computer Entertainment
7593,9100,Empire Interactive
10961,9101,Sony Computer Entertainment
3223,9102,Konami Digital Entertainment
1396,9103,Takara Tomy
7372,9104,Midway Games
12110,9105,Nippon Columbia
5119,9106,Electronic Arts
18915,9107,Acclaim Entertainment
6774,9108,Atari
14682,9109,Konami Digital Entertainment
4481,9110,Deep Silver
14031,9111,D3Publisher
3220,9112,Infogrames
7105,9113,Take-Two Interactive
4129,9114,Ubisoft
1549,9115,Nintendo
16285,9116,Zoo Digital Publishing
14797,9117,THQ
16187,9118,THQ
8547,9119,Touchstone
7423,9120,Zoo Digital Publishing
1851,9121,Electronic Arts
9643,9122,THQ
18660,9123,Activision Value
11202,9124,Sunsoft
19274,9125,Tomy Corporation
10789,9126,Sony Computer Entertainment
15784,9127,General Entertainment
16956,9128,Excalibur Publishing
13583,9129,Electronic Arts
15503,9130,Sony Computer Entertainment
17996,9131,Acquire
13812,9132,THQ
13575,9133,Capcom
6769,9134,Ubisoft
1618,9135,Namco Bandai Games
16705,9136,Vivendi Games
19301,9137,505 Games
19059,9138,Square Enix
9955,9139,Banpresto
19416,9140,Electronic Arts
10540,9141,SouthPeak Games
2333,9142,Sony Computer Entertainment
247,9143,Play It
13425,9144,Namco Bandai Games
19572,9145,Activision
6776,9146,Ubisoft
8985,9147,Ubisoft
14339,9148,Sony Computer Entertainment
15282,9149,Sony Computer Entertainment
13096,9150,Sony Computer Entertainment
4503,9151,Warner Bros. Interactive Entertainment
4730,9152,Nippon Ichi Software
6858,9153,Unknown
4460,9154,Codemasters
16879,9155,THQ
7468,9156,Virgin Interactive
2363,9157,GT Interactive
16929,9158,Sunsoft
19849,9159,Warner Bros. Interactive Entertainment
2765,9160,Capcom
14069,9161,Atari
14599,9162,Electronic Arts
18323,9163,Codemasters
481,9164,Sony Computer Entertainment
9031,9165,THQ
12328,9166,Acclaim Entertainment
11510,9167,Destineer
1756,9168,Mindscape
11001,9169,Sony Computer Entertainment
3558,9170,Ubisoft
18179,9171,Kemco
19439,9172,D3Publisher
5207,9173,Unknown
6923,9174,Activision
16934,9175,Vivendi Games
3289,9176,Capcom
1455,9177,Atari
3467,9178,Activision
962,9179,Vivendi Games
3416,9180,Atari
14219,9181,Mattel Interactive
17406,9182,TDK Mediactive
6452,9183,Imadio
12165,9184,Rising Star Games
3414,9185,Microsoft Game Studios
10834,9186,Capcom
14767,9187,Acclaim Entertainment
6228,9188,Disney Interactive Studios
2761,9189,Konami Digital Entertainment
3060,9190,Take-Two Interactive
13234,9191,Swing! Entertainment
11697,9192,Konami Digital Entertainment
9791,9193,Konami Digital Entertainment
14412,9194,Capcom
16086,9195,Mindscape
1216,9196,Activision
1293,9197,Midway Games
19193,9198,SNK
3595,9199,Telltale Games
2573,9200,505 Games
9999,9201,Take-Two Interactive
18734,9202,Electronic Arts
12404,9203,Konami Digital Entertainment
3978,9204,Unknown
5692,9205,Electronic Arts
16259,9206,Disney Interactive Studios
18279,9207,Unknown
18787,9208,Activision
16262,9209,Virgin Interactive
2660,9210,Ubisoft
5615,9211,Konami Digital Entertainment
3259,9212,Sony Computer Entertainment
9217,9213,Ubisoft Annecy
3208,9214,Activision Value
8170,9215,D3Publisher
4607,9216,Take-Two Interactive
11180,9217,Virgin Interactive
7806,9218,SouthPeak Games
5200,9219,THQ
6194,9220,Namco Bandai Games
720,9221,Oxygen Interactive
5405,9222,Sony Music Entertainment
15086,9223,Aqua Plus
3422,9224,505 Games
5018,9225,NEC
13025,9226,Capcom
14378,9227,Atlus
19086,9228,Take-Two Interactive
1505,9229,Activision
13510,9230,Konami Digital Entertainment
1853,9231,Electronic Arts
3444,9232,Paradox Interactive
6590,9233,Sega
2573,9234,Sony Computer Entertainment
17674,9235,Electronic Arts
1068,9236,Ubisoft
435,9237,Sony Computer Entertainment
12360,9238,Vivendi Games
19955,9239,SouthPeak Games
7570,9240,Namco Bandai Games
15782,9241,Activision
2101,9242,Nippon Ichi Software
4453,9243,Sony Computer Entertainment
15578,9244,Sega
5422,9245,Namco Bandai Games
5080,9246,505 Games
3908,9247,Scholastic Inc.
891,9248,Atari
6669,9249,Electronic Arts
4706,9250,Ubisoft
13177,9251,Brash Entertainment
18590,9252,Ubisoft
11057,9253,Unknown
6684,9254,Electronic Arts
6110,9255,Capcom
16996,9256,Take-Two Interactive
17772,9257,Midway Games
11085,9258,THQ
11045,9259,Sega
8420,9260,Take-Two Interactive
6993,9261,Capcom
18770,9262,Sega
2760,9263,PQube
15989,9264,Atari
13349,9265,Bethesda Softworks
5718,9266,Sony Computer Entertainment Europe
368,9267,Deep Silver
4298,9268,Hip Interactive
12655,9269,THQ
409,9270,City Interactive
4423,9271,THQ
872,9272,Electronic Arts
13214,9273,Sega
4374,9274,Rising Star Games
14763,9275,Namco Bandai Games
13707,9276,THQ
15086,9277,Tecmo Koei
401,9278,Sega
11267,9279,JoWood Productions
1559,9280,LEGO Media
16203,9281,Avanquest
75,9282,Konami Digital Entertainment
3129,9283,Ubisoft
10758,9284,DreamCatcher Interactive
880,9285,Ubisoft
857,9286,Nintendo
10334,9287,Konami Digital Entertainment
9589,9288,Electronic Arts
19105,9289,THQ
17638,9290,Sony Computer Entertainment America
7655,9291,Electronic Arts
15188,9292,Warner Bros. Interactive Entertainment
10033,9293,Acclaim Entertainment
3999,9294,Sega
5432,9295,Sony Computer Entertainment
9838,9296,Sony Computer Entertainment
4252,9297,Deep Silver
2470,9298,Majesco Entertainment
6858,9299,Atari
16786,9300,Namco Bandai Games
12757,9301,Ubisoft
19131,9302,Sony Computer Entertainment
560,9303,Nintendo
7676,9304,Ubisoft
16357,9305,Virgin Interactive
19935,9306,Electronic Arts
16030,9307,Warner Bros. Interactive Entertainment
15296,9308,Focus Home Interactive
4528,9309,505 Games
450,9310,Acclaim Entertainment
5757,9311,Acclaim Entertainment
19866,9312,Disney Interactive Studios
9318,9313,Activision
3149,9314,Ubisoft
11016,9315,Konami Digital Entertainment
12644,9316,Tripwire Interactive
8789,9317,Electronic Arts
17205,9318,THQ
1405,9319,Ubisoft
10429,9320,Activision
19757,9321,Eidos Interactive
10036,9322,Sega
11077,9323,Ubisoft
10168,9324,Activision
19520,9325,Activision
17023,9326,Acclaim Entertainment
11964,9327,Namco Bandai Games
10131,9328,Nihon Falcom Corporation
5955,9329,THQ
9831,9330,Ubisoft
894,9331,Ubisoft
2438,9332,Atari
13278,9333,Midway Games
8606,9334,Ubisoft
15673,9335,Infogrames
18124,9336,Square Enix
826,9337,Electronic Arts
5577,9338,Tecmo Koei
11768,9339,Rocket Company
13704,9340,GT Interactive
19882,9341,Konami Digital Entertainment
5643,9342,Banpresto
17859,9343,Konami Digital Entertainment
1917,9344,Take-Two Interactive
12653,9345,Sting
18997,9346,Ubisoft
17701,9347,Majesco Entertainment
1822,9348,Konami Digital Entertainment
17810,9349,Deep Silver
13542,9350,D3Publisher
10,9351,Gathering of Developers
23,9352,Banpresto
4883,9353,Activision
319,9354,Konami Digital Entertainment
13429,9355,Sega
11144,9356,Atari
12060,9357,Atari
10832,9358,Take-Two Interactive
9480,9359,Konami Digital Entertainment
9637,9360,Atari
11357,9361,Zoo Digital Publishing
19879,9362,Yacht Club Games
16300,9363,Namco Bandai Games
13436,9364,Zoo Digital Publishing
8120,9365,Spike
17056,9366,D3Publisher
6161,9367,Sony Computer Entertainment
3906,9368,Bethesda Softworks
10622,9369,THQ
19768,9370,505 Games
5842,9371,Activision
10945,9372,SCS Software
16102,9373,Capcom
13836,9374,Activision
12808,9375,Konami Digital Entertainment
12431,9376,Ubisoft
9416,9377,Sega
10586,9378,Konami Digital Entertainment
5367,9379,Konami Digital Entertainment
2011,9380,Activision
4094,9381,Sony Computer Entertainment
11098,9382,Activision
12704,9383,Nippon Ichi Software
6065,9384,Tecmo Koei
5309,9385,Midway Games
2492,9386,Namco Bandai Games
1811,9387,Atlus
14310,9388,Take-Two Interactive
14489,9389,DTP Entertainment
19380,9390,Disney Interactive Studios
17574,9391,Activision
19577,9392,Kemco
14065,9393,Midway Games
1002,9394,Atari
3613,9395,Bigben Interactive
5371,9396,Sony Computer Entertainment
10853,9397,THQ
10053,9398,Activision
5765,9399,3DO
10797,9400,Ubisoft
11417,9401,Ubisoft
998,9402,Activision
6782,9403,Tecmo Koei
16409,9404,Atari
15173,9405,Acquire
15389,9406,505 Games
12799,9407,Ubisoft
9199,9408,Activision
9229,9409,Electronic Arts
15605,9410,Eidos Interactive
3629,9411,Warner Bros. Interactive Entertainment
3856,9412,SouthPeak Games
4080,9413,Konami Digital Entertainment
16090,9414,Sega
2635,9415,Konami Digital Entertainment
16786,9416,Namco Bandai Games
11047,9417,THQ
6169,9418,Sega
4659,9419,Namco Bandai Games
11426,9420,Atlus
18794,9421,Eidos Interactive
445,9422,Konami Digital Entertainment
11678,9423,THQ
3695,9424,Tecmo Koei
8463,9425,Ubisoft
258,9426,Foreign Media Games
13288,9427,THQ
1565,9428,Konami Digital Entertainment
2503,9429,Enterbrain
12534,9430,Capcom
23,9431,THQ
5616,9432,Sony Computer Entertainment
3402,9433,Activision
11981,9434,Eidos Interactive
15148,9435,UFO Interactive
19528,9436,Capcom
3530,9437,Ubisoft
16255,9438,Konami Digital Entertainment
6396,9439,D3Publisher
13153,9440,Tecmo Koei
17988,9441,Sega
7142,9442,Mindscape
19615,9443,THQ
610,9444,Konami Digital Entertainment
19877,9445,Electronic Arts
7459,9446,Take-Two Interactive
8805,9447,Square Enix
14651,9448,Enterbrain
15740,9449,Havas Interactive
3637,9450,Little Orbit
2287,9451,Sony Computer Entertainment
19038,9452,Ubisoft
7406,9453,Konami Digital Entertainment
15580,9454,Codemasters
1578,9455,Spike
16381,9456,Banpresto
8042,9457,Atari
17446,9458,Namco Bandai Games
16532,9459,Namco Bandai Games
16514,9460,THQ
19287,9461,Destineer
9251,9462,Tecmo Koei
19849,9463,Nintendo
5688,9464,Capcom
15544,9465,Ubisoft
19772,9466,Capcom
19721,9467,THQ
2908,9468,Capcom
19902,9469,Crave Entertainment
5357,9470,Interplay
4152,9471,Midway Games
17095,9472,Tomy Corporation
12696,9473,Ubisoft
3664,9474,Activision
8804,9475,Nippon Ichi Software
13115,9476,Ubisoft
16367,9477,Capcom
9831,9478,Marvelous Interactive
19866,9479,Rising Star Games
4543,9480,Banpresto
2672,9481,Nintendo
5800,9482,Acclaim Entertainment
2758,9483,Konami Digital Entertainment
11242,9484,Ubisoft
16776,9485,Activision
36,9486,Electronic Arts
8369,9487,TDK Mediactive
8765,9488,Sega
11211,9489,Mastiff
13807,9490,Slitherine Software
12343,9491,Disney Interactive Studios
18235,9492,Activision
12243,9493,Activision
10971,9494,Sony Computer Entertainment
6451,9495,Sega
6223,9496,Activision
14030,9497,Atari
960,9498,Codemasters
8337,9499,505 Games
892,9500,Microsoft Game Studios
9637,9501,Atari
12591,9502,Electronic Arts
9594,9503,Eidos Interactive
3605,9504,Sony Computer Entertainment
18158,9505,Take-Two Interactive
13744,9506,Namco Bandai Games
516,9507,Sony Computer Entertainment
13107,9508,Warner Bros. Interactive Entertainment
11383,9509,Ubisoft
6962,9510,Sega
13231,9511,Vivendi Games
4457,9512,Hudson Soft
4485,9513,505 Games
13790,9514,Ubisoft
11368,9515,Eidos Interactive
14040,9516,PQube
5990,9517,Atari
10613,9518,Vivendi Games
16834,9519,N/A
15165,9520,Zoo Digital Publishing
963,9521,Activision
15535,9522,Ubisoft
14533,9523,Konami Digital Entertainment
13881,9524,Unknown
4425,9525,Take-Two Interactive
9490,9526,Sega
18572,9527,Ubisoft
3784,9528,Zoo Games
16846,9529,THQ
2606,9530,Disney Interactive Studios
3926,9531,Natsume
13111,9532,Graffiti
16815,9533,D3Publisher
5756,9534,Enterbrain
3256,9535,MTV Games
2659,9536,Sega
1665,9537,Midway Games
4695,9538,Sony Computer Entertainment
18841,9539,Sony Computer Entertainment
14897,9540,Square Enix
3498,9541,Capcom
713,9542,Warner Bros. Interactive Entertainment
11863,9543,Ghostlight
7578,9544,Funsta
5429,9545,Atari
128,9546,Ubisoft
18234,9547,Sega
3401,9548,Enix Corporation
13712,9549,Square Enix
18118,9550,Electronic Arts
6599,9551,DTP Entertainment
12515,9552,Konami Digital Entertainment
8868,9553,Electronic Arts
11278,9554,Infogrames
337,9555,Activision
12002,9556,Codemasters
17865,9557,Sega
8957,9558,Electronic Arts
19533,9559,Activision Value
10046,9560,Acclaim Entertainment
3629,9561,Square Enix
14000,9562,Warner Bros. Interactive Entertainment
5296,9563,Sega
12031,9564,Acclaim Entertainment
3725,9565,Namco Bandai Games
9677,9566,Sega
12653,9567,Ubisoft
17342,9568,3DO
13285,9569,Nintendo
17870,9570,Konami Digital Entertainment
6959,9571,Warner Bros. Interactive Entertainment
4987,9572,Tecmo Koei
15938,9573,Ubisoft
3103,9574,Electronic Arts
16961,9575,Telstar
11978,9576,Capcom
17913,9577,Sega
19376,9578,Sony Computer Entertainment
16411,9579,MTV Games
15273,9580,Take-Two Interactive
13929,9581,Infogrames
8616,9582,LucasArts
4923,9583,Namco Bandai Games
18631,9584,Tecmo Koei
11775,9585,Mud Duck Productions
14706,9586,THQ
10426,9587,Ubisoft
5349,9588,Take-Two Interactive
14285,9589,Tecmo Koei
4998,9590,Enterbrain
2857,9591,Crave Entertainment
4428,9592,Infogrames
15434,9593,Warner Bros. Interactive Entertainment
7325,9594,Sega
16259,9595,Codemasters
13368,9596,Ubisoft
12868,9597,"Destination Software, Inc"
12512,9598,Namco Bandai Games
14391,9599,THQ
9344,9600,Ubisoft
82,9601,Activision
11659,9602,Activision
15033,9603,XS Games
17303,9604,Electronic Arts
18664,9605,THQ
9567,9606,505 Games
9320,9607,U.S. Gold
19710,9608,Virgin Interactive
4499,9609,Sega
14633,9610,Sega
15761,9611,Activision
11557,9612,3DO
14995,9613,Electronic Arts
8003,9614,Activision
475,9615,System 3 Arcade Software
305,9616,Ubisoft
13340,9617,Activision
19639,9618,Zoo Digital Publishing
3614,9619,Sega
12332,9620,NEC Interchannel
11271,9621,DreamWorks Interactive
6976,9622,Ubisoft
19189,9623,Acclaim Entertainment
4127,9624,Game Factory
2313,9625,D3Publisher
5361,9626,Ubisoft
8396,9627,Rising Star Games
17620,9628,Majesco Entertainment
18085,9629,Namco Bandai Games
5682,9630,Data Design Interactive
15008,9631,Level 5
14838,9632,D3Publisher
11808,9633,Midway Games
16303,9634,Namco Bandai Games
16973,9635,Ubisoft
915,9636,Vivendi Games
12490,9637,Electronic Arts
17906,9638,Take-Two Interactive
